Time,Username,,Tweet,Label,Public_Place
2023-02-11 13:34:14+00:00,SocialNewsXYZ,,"Urvashi Rautela Spotted At Airport In Mumbai Departure - Gallery

 #UrvashiRautela #Airport #Mumbai 

https://t.co/DEvXTk97Jg https://t.co/qGjwJY4PqI",1,hospital
2023-02-11 13:26:46+00:00,agk4444,,"Rakul Preet Singh Spotted At Airport In Mumbai Departure - Gallery

 #RakulPreetSingh #Airport #Mumbai 

https://t.co/QNT7yPvQ3B https://t.co/HSFgHqQjjP",1,hospital
2023-02-11 13:26:40+00:00,SocialNewsXYZ,,"Rakul Preet Singh Spotted At Airport In Mumbai Departure - Gallery

 #RakulPreetSingh #Airport #Mumbai 

https://t.co/Iu3NEOVP5O https://t.co/242jEdtuSb",1,hospital
2023-02-11 13:26:38+00:00,perksadvisor,,How embarrassing that American Airlines pilots are refusing to cooperate with the NTSB on the JFK runway incursion.  These pilots should be immediately terminated.  So much for safety as a priority for American or its pilot’s union.   #AmericanAirlines #avgeeks #airtravel #APA https://t.co/srLIu0eV9y,1,hospital
2023-02-11 13:25:48+00:00,agk4444,,"Poonam Pandey Spotted At Airport In Mumbai Departure - Gallery

 #PoonamPandey #Airport #Mumbai 

https://t.co/Pv6hZNvvzN https://t.co/0kY5bzTP8X",1,hospital
2023-02-11 13:25:46+00:00,agk4444,,"Poonam Pandey Spotted At Airport In Mumbai Departure - Gallery

 #PoonamPandey #Airport #Mumbai 

https://t.co/Pv6hZNvvzN https://t.co/zeyjJFhNu1",1,hospital
2023-02-11 13:25:42+00:00,SocialNewsXYZ,,"Poonam Pandey Spotted At Airport In Mumbai Departure - Gallery

 #PoonamPandey #Airport #Mumbai 

https://t.co/ZyMggClu61 https://t.co/RsgsBZ8MIJ",1,hospital
2023-02-11 13:25:39+00:00,SocialNewsXYZ,,"Poonam Pandey Spotted At Airport In Mumbai Departure - Gallery

 #PoonamPandey #Airport #Mumbai 

https://t.co/ZyMggClu61 https://t.co/rxyTj8ZMhQ",1,hospital
2023-02-11 13:21:15+00:00,agk4444,,"Nushrat Bharucha Spotted At Airport In Mumbai Departure - Gallery

 #NushratBharucha #Airport #Mumbai 

https://t.co/MolTS8F5dL https://t.co/vWysax4oxl",1,hospital
2023-02-11 13:21:09+00:00,SocialNewsXYZ,,"Nushrat Bharucha Spotted At Airport In Mumbai Departure - Gallery

 #NushratBharucha #Airport #Mumbai 

https://t.co/5Zm2BiX2z8 https://t.co/Wce0zOjw4j",1,hospital
2023-02-11 13:16:37+00:00,agk4444,,"Disha Patani Spotted At Airport In Mumbai Arrival - Gallery

 #DishaPatani #Airport #Mumbai 

https://t.co/cxiKuGQsOg https://t.co/wu72UKc7yX",1,hospital
2023-02-11 13:16:32+00:00,SocialNewsXYZ,,"Disha Patani Spotted At Airport In Mumbai Arrival - Gallery

 #DishaPatani #Airport #Mumbai 

https://t.co/CMhusgaSsj https://t.co/Bxyytgsmx4",1,hospital
2023-02-11 13:14:41+00:00,snippetbucket,,"AVIATION INDUSTRIES

https://t.co/zUqpQU9ds6

Aviation ERP software ...

#aviation #Airplane #Airport #servieces #aviationlovers #boeing #aircraft #airplane #aviationdaily #planespotting  #pilot #airbus #plane #aviationgeek #instagramaviation #flight #Tuchel #Chelsea https://t.co/3HIf045QXj",1,hospital
2023-02-11 13:10:08+00:00,OakvilleUnitedT,,"Best #Airport rates in #Oakville, download our app and book your trip today! #Oakvillerealestate #oakvilleon #Oakvilleontario #yyz #airportrates #Torontoairport #Oakvilledads #Oakvillemoms https://t.co/e3uFCUzn8G",1,hospital
2023-02-11 13:01:02+00:00,alojapan,,"#Tokyo #Haneda International #Airport ...
 
https://t.co/SNn2VlQNM8
 
#737 #747 #777 #A350 #A380 #AirChina #AirIndia #AirNewZealand https://t.co/zuPV3En0uV",1,hospital
2023-02-11 12:59:25+00:00,JukkaPartanen3,,"#HongKong is set to give away 500,000 free #airline tickets to lure back #tourists #airlines #aviation #tourism #travel #airtravel #avgeek  https://t.co/nk7h8jiAY0",1,hospital
2023-02-11 12:59:17+00:00,fancy_names,,"https://t.co/4ydSmVRqsH is for Sale! 
#pilot #aviation #avgeek #pilotlife #aviationlovers #aircraft #airplane #boeing #aviationphotography #flying #airbus #plane #technology #fly #flight #instaaviation #aviationdaily #airport #hawk #domainnames #DomainNameForSale #startup https://t.co/My12oODq82",1,hospital
2023-02-11 12:57:30+00:00,CUZZIECUZZ,,"#BODBYROCCO #BEINGS 🥰

LET #US #ALL #FLY #FREE 🕊️🦆🪂

#SALUTE #SATURDAY ✊🏽✊🏽

#LIFECOACH &amp; #CONSTANT #STUDENT 💯%➕🎶🎵♾️

BE~ @cuzziecuzz #LOVEISLOVE🌊🤍💙😘 @ Longboat Key, Florida https://t.co/M7OqL8FZm3",1,hospital
2023-02-11 12:53:11+00:00,aviaserver,,"Very colorful video from 
👤 https://t.co/cajAOs4Nqf 
The final approach of the Qatar airways Airbus A380 at London Heathrow Airport.
#️⃣
#Heathrow #LHR #Qatar #A380 #Airbus #landing #airport #airportvibes #planespotting #aviaserver #avgeeks https://t.co/HYbzvmf95n",1,hospital
2023-02-11 12:46:23+00:00,0161aviation,,"Handy to have the route detail down the side of these colour popping  @emirates @Airbus #A380 aircraft.. as A6-EOT departs @manairport for the return leg back to base ✈️ 

#avgeeks #aviationlovers #Airport #Airplane #photo #photographer #PictureOfTheDay #nikonphotography #Airbus https://t.co/DQCCTzRYBR",1,hospital
2023-02-11 12:44:37+00:00,ReddySalina,,"#Lebanon's #Public #Works #Minister: #Italian aid #airplanes will land in #Beirut #airport today, the aid will then head to #Syria.

#Italy
#SyriaEarthquake https://t.co/kOIH47KiVv",1,hospital
2023-02-11 12:31:00+00:00,gtpgr,,"' #IATA Announces #Mobility #Aids Transport Protocols https://t.co/13yKMGlTtQ
@IATA 
#travel #tourism #airtravel #aviation #airports #disability #FlyInclusive",1,hospital
2023-02-11 12:30:01+00:00,TreeboHotels,,"Travel tip: Always carry a good pair of headphones. There's nothing like a long flight to make you appreciate the beauty of silence

#TreeboHotels #traveltips #Travel #Airport",1,hospital
2023-02-11 12:28:08+00:00,nethelllu,,"Drone unboxing 
#drone #djimini2 #fly #DJI #unboxing https://t.co/f6E5SZUr7r",1,hospital
2023-02-11 12:24:12+00:00,carmilevy,,"Disraeli was right: blaze your own trail.

And while we’re at it, let’s just go ahead and ignore the naysayers. They don’t get to dictate the path we take.

#hamilton #airport #yhm #travel #notlost https://t.co/B9QcfU0yGg",1,hospital
2023-02-11 12:24:06+00:00,flymeflightsim,,"More great reviews on TripAdvisor ✈️
⭐️ ⭐️ ⭐️ ⭐️ ⭐️ 

If you haven’t booked a session in our realistic Boeing 737-800 flight simulator, then why not?! 

Book here today https://t.co/WV0ZbyFDIj ✈️

#aviation #aviationlovers #boeing #airbus #boeing737 #generalavitation #flight #fly https://t.co/Gn8dR9gOvP",1,hospital
2023-02-11 12:19:48+00:00,AimandVision,,"Our moments in the airport before we depart from Cape Town to Durban.

https://t.co/CfnQOWon8v

#digitalnomad #journey #capetowninternationalairport
#tourism #durban #airport",1,hospital
2023-02-11 12:17:35+00:00,travelcomments,,eSwatini: eSwatini Air has released an update on the latest developments! https://t.co/tyLwS29VDG #airtravel #tourism #eSwatini,1,hospital
2023-02-11 12:16:55+00:00,news_presso_,,"India's DGCA slaps ₹20 lakh fine on Air Asia for failing Mandatory Pilot Exercises.

Read more: https://t.co/sQ0LrqlobF

#INDIAN #AIRLINE #BUSINESS #AIRASIA #AIRPORT #FINE #DGCA #REGULATOR #AUTHORITY #PILOT #REVENUE #DUTIES #LAKHS #NEWS #TN #INDIA https://t.co/2jBUNzB5wF",1,hospital
2023-02-11 12:14:14+00:00,travelcomments,,Airlink &amp; British Airways sign codeshare agreement! https://t.co/pYUoxToG7h #airtravel #tourism #UK #SouthAfrica,1,hospital
2023-02-11 12:13:06+00:00,RaymartAviation,,"🚨EVENT POSTPONED🚨

WE REGRET TO INFORM YOU THAT ""THE PATHWAY TO UK CITIZENSHIP EVENT"", INITIALLY PLANNED TO TAKE PLACE ON SATURDAY 11TH FEBRUARY 2023
IS CURRENTLY POSTPONED TO SATURDAY 4TH MARCH 2023.

#airtravel https://t.co/a6Nbn6BZRm",1,hospital
2023-02-11 12:09:52+00:00,OmmcomNews,,"Three passengers have been arrested for carrying “fake” #RBI documents at Delhi #Airport, an official said on Saturday.
#ommcomnews
https://t.co/MACl7Hf0Bw",1,hospital
2023-02-11 12:08:24+00:00,ZoomTV,,"@Rakulpreet shines bright like a diamond at the Mumbai airport with her mesmerizing new look. 💚✨

#zoomtv #bollywood #rakul #rakulpreetsingh #rakulpreet #zoompapz #spotted #airport https://t.co/2m2C2pysTJ",1,hospital
2023-02-11 12:07:00+00:00,ReadovkaWorld,,"Passenger bus collides with plane at #LosAngeles International #Airport Friday, 5 injured

#plane #USA #America https://t.co/vNq0WFfR9O",1,hospital
2023-02-11 12:03:28+00:00,mlrairport,,"Due to the VVIP movement scheduled for today, #MangaluruAirport advises all passengers to leave for the airport early and follow an alternative route from 4 PM to 9 PM.

#GatewayToGoodness #MangaluruAirport #PassengerAdvisory #Travel #Airport #Aviation #Safety #Mangaluru #India https://t.co/Q9upj0ewVY",1,hospital
2023-02-11 12:01:38+00:00,LehighValleyCIL,,"Paralyzed Veterans of America push for air travel accessibility [LINK]: https://t.co/wZeKAKmUjy
#AirTravel #Accessibility #DisabilityInclusion https://t.co/PV7TTSBYqX",1,hospital
2023-02-11 12:00:02+00:00,AirTSimulator,,"#TournamentATSimulator

Starts in 1 hour.

London Cup 2023
WORLD
TOURNAMENT

#avgeek #avgeeks #Travel #Airport #airports https://t.co/g2X9N7xgq0",1,hospital
2023-02-11 12:00:00+00:00,AvSourceNews,,"#ANALYSIS | Austin-Bergstrom International Airport is one of the main airports within the Texas area. Let's take an inside look at the airport.

Read more at AviationSource!

https://t.co/4bdah7oQPe

#AustinBergstrom #AvGeek #Austin #Airport https://t.co/VVosAMylcX",1,hospital
2023-02-11 11:45:42+00:00,marcodavi,,De-icing at the airport in Copenhagen on Thursday night as seen from my window seat. #Airport #flightradar24 https://t.co/Lp9qqdMXvy,1,hospital
2023-02-11 11:41:20+00:00,aaipantnagar,,"Fulfilling its social obligations Today, Pant Nagar Airport welcomed students from various nearby Govt. Schools. Made best efforts to explain how an #Airport operate, followed by answering each question raised by the young minds.

@AAI_Official
@aaiRedNR https://t.co/KDmqx83Odn",1,hospital
2023-02-11 11:40:22+00:00,eyewonit,,"The state of #airtravel these days! Near misses, tarmac collisions, onboard fights and now this! https://t.co/IvaiI0xIuA",1,hospital
2023-02-11 11:38:39+00:00,dilipkumarmdk,,"#Hosur removed from new airport cities list. #DMKMP #PWilson condemn #UnionGovernment.

#Hosur #Airport 

#DMKChiefLegalAdvisor 

#WINSON #WilsonMP @PWilsonDMK

https://t.co/GY94pZYtGe",1,hospital
2023-02-11 11:33:39+00:00,itsmekrishnah,,"New shoot 

Click by @tejasayz143 

#tirupati 
#tirumala 
#tirumalatirupatidevasthanam 
#tirupatiairport 
#airport 
#blue 
#bluedress 
#blueshirt 
#blueshirts 
#photography 
#photoshoot 
#thirupathi https://t.co/QCtPaPCyLR",1,hospital
2023-02-11 11:30:04+00:00,SellersDale,,"#Trust that #magic is happening behind the scenes. Very soon, it’ll be #time to fly free! Take off in a #new #direction &amp; #fly. #fairy #joy Book your psychic reading today! https://t.co/11SRKz5W4w #psychic #psychicreading #medium #intuition #paranormal #pendulum #tarot #haunting https://t.co/IQGwVZUgyT",1,hospital
2023-02-11 11:24:47+00:00,airportCNN,,"Identify the Monument of LOVE

Shoot your answers in the comment section

#flyfromkannur
#kannurinternationalairport #kannurairport #kial #flight #airport #airways #booknow #travel #travelgram #tourism #comment #monument https://t.co/AThQZcaM7h",1,hospital
2023-02-11 11:21:42+00:00,dilipkumarmdk,,"#Hosur removed from new airport cities list. #DMKMP condemn #UnionGovernment.

#Hosur #Airport 

#DMKChiefLegalAdvisor 

#WINSON #WilsonMP #PWilson @PWilsonDMK

https://t.co/GY94pZYtGe",1,hospital
2023-02-11 11:17:05+00:00,SecretTravelle8,,"Wow! Which city and stadiums?

#travel #Travelgram #traveling #Travelphotography #travelling #travelblogger #traveler #traveller #travelingram #traveltheworld #travelblog #travels #traveladdict #travellife  #Mexico #Azteca #futbol #stadium #Ronaldo #airlines #Flights #Airport https://t.co/CuzE7HYOBq",1,hospital
2023-02-11 11:10:53+00:00,shairafalcutila,,"The sound of airplanes taking off is my lullaby 🛫

#UGC #ugcreator #ugclifestyle #ugcfashion #fashion #lifestyle #travel #ootd #airport https://t.co/xa0JSwRALq",1,hospital
2023-02-11 11:09:16+00:00,RhonddaSwimming,,What a swim 🙌🏼 Gold medal🥇for Bella Reed in the 50m butterfly 🏊🏼‍♀️ @SportRCT @CA4YGCR @cwmr @YGCwmRhondda #sewregionals #rhonddaswimming #fly https://t.co/1cPtStBnkK,1,hospital
2023-02-11 11:09:08+00:00,Mouchieee,,"Apron, Ramp, Taxiways, Runways, all aircraft movement areas, .... 

Increase in conflicts, incidents, accidents, near misses, .....

Airport Airside needs a fresh rethink  

#aviation #Airport #safety #SafetyFirst 

A321 LAX @AmericanAir https://t.co/WEdfQdWz5x",1,hospital
2023-02-11 10:59:45+00:00,RBakshee,,Arrived at the city of many beautiful dimensions #Pune #Airport https://t.co/iULOyPUS0z,1,hospital
2023-02-11 10:44:30+00:00,travelcomments,,Zambia: Proflight Zambia to launch direct flights to Durban! https://t.co/aVjiuGrvps #Zambia #airtravel #SouthAfrica #tourism,1,hospital
2023-02-11 10:44:05+00:00,travelcomments,,CemAir to launch flights between Johannesburg &lt;&gt; Maun! https://t.co/eL9aqvSX7y #SouthAfrica #airtravel #Botswana #tourism,1,hospital
2023-02-11 10:43:45+00:00,travelcomments,,South African Airways to resume flights to Malawi! https://t.co/1LZtYVyEXN #SouthAfrica #airtravel #tourism #Malawi,1,hospital
2023-02-11 10:40:22+00:00,Erik_Karits,,"Metsakibun, Splayed deer #fly (Chrysops caecutiens) 

Free Download full size image

Free Download full size image https://t.co/kOt3UHvAPw #animal #chrysopscaecutiens #closeup #horsefly #insect #macro #nature #pest #splayeddeerfly",1,hospital
2023-02-11 10:40:09+00:00,pri_kandpal,,"The Smallest airport you ever have been to? ( India Only)

I ll go first 

Shirdi airport 

#Airport #airportsaga https://t.co/Ymk5qN9CAB",1,hospital
2023-02-11 10:36:25+00:00,RovePestControl,,"Do Flies Really Puke In My Food?

https://t.co/bDdCjN0ogt

#fly #flies https://t.co/RSQg8WoLp7",1,hospital
2023-02-11 10:34:50+00:00,paragliding24ch,,"Crazy athmosphere 😮

#athmosphere #paraglide #clouds #thermal #paragliding #fly #photography #photo #nature #photooftheday #gliders #gleitschirm #para #paraglider #universum #universe https://t.co/lMKOo7rvdA",1,hospital
2023-02-11 10:33:20+00:00,UP_SRC,,"The SRC at welcome day.

#upwelcomeday2023
#maketodaymatter
#FLY@UP
#UP_SRC https://t.co/L1xowMKZIs",1,hospital
2023-02-11 10:30:11+00:00,KFourHotel,,"Make your stay memorable!

Book Now👉 https://t.co/XwLDrsPJTX
📌 Kfour Apartment &amp; Hotels, Airport Bypass Road, Avaniyapuram, Madurai.
📲 095666 59755
.
.
.
#kfour #kfourapartment #apartment #kfourhotels #airport #maduraiairport https://t.co/hysZ84WT1d",1,hospital
2023-02-11 10:30:09+00:00,WowBroStudio,,"Glossy Looking Nushrratt Bharucha Was found Dancing with an Fan on the song Tu Khiladi Main Anari at Mumbai Airport 👯💃💥 It was so Amazing 
#NushratBharucha #dancing #Airport #TweetOfTheDay #Amazing @Nushrratt @WowBroStudio .... https://t.co/xN2Wwib4Pi",1,hospital
2023-02-11 10:30:06+00:00,MidasTravelUK,,Heathrow to set out third runway plans ‘in next few months’ | Travel Weekly https://t.co/BCJSFMG8GR #Heathrow #Airport #Plans #BusinessTravel via @travelweekly https://t.co/4Z95Y6lGr0,1,hospital
2023-02-11 10:28:00+00:00,pnsharma001,,"@JM_Scindia Sir, I am Gwaliorite! A small suggestion to develop Indore/Nagpur, Hyd and Patna/Ranchi as domestic air connectivity Hubs to reduce load on metro airports. #airport #airports #hubs example - Denver airport.",1,hospital
2023-02-11 10:13:14+00:00,alspottfly,,"A collision in Los Angeles airport (LAX)
#LosAngeles #California #USA #BREAKING #collision #Airport #aviation #Airbus https://t.co/Gp6dz85HKQ",1,hospital
2023-02-11 10:05:45+00:00,rubicoassociate,,"#LA Authorities responding to plane-shuttle bus collision at Los Angeles International #Airport, Calif., #US, Feb. 10; injuries reported.",1,hospital
2023-02-11 10:01:30+00:00,TheBollywoodB,,"Sidharth kiara at airport leaving for mumbai
#bollywoodbuffet #sidharthmalhotra #kiaraadvani #sidkiara❤️ #airport #mumbai #family https://t.co/ZnW4IbXF2X",1,hospital
2023-02-11 10:00:00+00:00,_smiffff,,"#Fly straight,25/8 https://t.co/YzW3Vz8Vap",1,hospital
2023-02-11 09:59:20+00:00,AllThingsOTP,,"✈️ Whether by the sea or in the depths of nature, somewhere in the world is a place we always want to return to with family, friends, or perhaps alone to relax.

&gt;&gt; What is your favorite travel destination so far? Share it with us in the comments.

#airtravel #aviation https://t.co/SiSXzqP9pT",1,hospital
2023-02-11 09:58:35+00:00,ppressjournal,,"#Customs seized foreign currency worth Rs 94 lakh at #Mumbai airport.

Customs seized foreign currency worth about 94 lakhs in two cases at Mumbai #airport.

Foreign #currency was brought to #India by hiding it in a box of dry fruits.#mumbai https://t.co/RIK5emxBrZ",1,hospital
2023-02-11 09:51:42+00:00,BTownLife1,,"Sidharth kiara at airport leaving for mumbai
#btownlife #sidharthmalhotra #kiaraadvani #sidkiara❤️ #airport #mumbai https://t.co/YuPbaLxO3v",1,hospital
2023-02-11 09:33:22+00:00,skygoflycom,,How to Survive Long Flights in Economy https://t.co/P4HmU84g7t #airtravel https://t.co/F7Rdx4dZii,1,hospital
2023-02-11 09:30:00+00:00,forcescarhire,,"Booked your Flight?
SAVE 10% on #UKAirportParking
🅿️ https://t.co/xrvMYtAiPh
https://t.co/Z92aIkGAxI
One Stop for all your Travel
Supporting @Blesma
#travel #carhire #holiday #airport #parking #airportdepartures #carrental #forces #veterans #expats #forcescarhire #MHHSBD https://t.co/5oWw6mhkpv",1,hospital
